timestamp,lat,lon,geometry
2014-05-14 08:00:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:00:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:00:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:00:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:00:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:00:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:01:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:01:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:01:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:01:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:01:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:01:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:02:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:02:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:02:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:02:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:02:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:02:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:03:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:03:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:03:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:03:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:03:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:03:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:04:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:04:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:04:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:04:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:04:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:04:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:05:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:05:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:05:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:05:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:05:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:05:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:06:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:06:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:06:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:06:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:06:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:06:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:07:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:07:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:07:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:07:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:07:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:07:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:08:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:08:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:08:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:08:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:08:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:08:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:09:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:09:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:09:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:09:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:09:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:09:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:10:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:10:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:10:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:10:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:10:40.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:10:50.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:11:00.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:11:10.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:11:20.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
2014-05-14 08:11:30.000000,-25.432093844,-49.2741751671,POINT (-49.2741751671 -25.432093844)
