timestamp,lat,lon,geometry
2014-05-19 07:00:00.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:00:10.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:00:20.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:00:30.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:00:40.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:00:50.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:01:00.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:01:10.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:01:20.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:01:30.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:01:40.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:01:50.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:02:00.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:02:10.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:02:20.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:02:30.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:02:40.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:02:50.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:03:00.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:03:10.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:03:20.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:03:30.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:03:40.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:03:50.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:04:00.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:04:10.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
2014-05-19 07:04:20.000000,-25.374540548,-49.2243601686,POINT (-49.2243601686 -25.374540548)
